(Intercept),VISIT2,VISIT3,POINT.ELEVATION,VISIT2:POINT.ELEVATION,VISIT3:POINT.ELEVATION
-3.049387659594686,0.13350808178074658,-0.2873193957930198,-0.007690822509175632,0.18165507161756977,0.47670639128773473
-2.8943032048700843,0.10806972740101628,-0.25394729663821636,0.015579010549117811,0.13870853243861347,0.4498658736847574
-2.8536590250441805,0.04176742091658525,-0.24645008367042465,0.0297371496562846,0.2287008337880252,0.4852431937470101
-2.824028430477483,-0.05270124864182435,-0.23772625667697866,0.027200563839869574,0.21683929581195116,0.3534688580548391
-2.8677046052907826,0.1289813557814341,-0.16211334006584366,-3.136224258923903e-4,0.13549397588940337,0.27319264440302504
-3.007435373525368,0.24252085885382257,-0.16391362161084544,0.13924794024205767,0.11400211328873411,0.2993905540824926
-2.8603847803315148,0.14853307568046148,-0.31191683858014585,0.18435162365494762,0.1519178616363206,0.30187157470936654
-3.01715400069952,0.1274184157664422,-0.14981421627817326,0.19445148397790035,0.02726551740488503,0.3640346728498116
-2.817542144890467,0.14012442709645256,-0.08617699681781232,-0.0021396940064732917,0.11727174649422523,0.3860758450027788
-2.9411431853077374,0.10165290121221915,-0.039852576177509036,-0.07232509017921984,0.06873598795209546,0.44039632061321754
-2.923876254732022,0.10767459858470829,-0.20623632163187722,0.05687649140600115,0.09823712331126444,0.3980149050162254
-2.9297140128182946,0.1493984308326617,-0.2349215489521157,0.08729680853502941,-0.011333244081470184,0.4377123980984834
-2.6933851111098193,-0.06650539659312926,-0.3219104110612534,-0.02579249194241129,0.04798051790567115,0.3024066877842415
-2.670992851490155,-0.01396412264148239,-0.27103000340866856,0.07607802737038583,0.08367358548275661,0.3152588020402618
-2.85211693495512,0.04710091633023694,-0.3332148240006063,0.02837870380608365,0.11238235139171593,0.3762276580382604
-2.881627993816437,0.1798985810019076,-0.21890154910215642,0.09905796742532402,0.032573323253018316,0.44823719283522223
-2.722048068739241,0.06803693031542934,-0.27672610338413506,-0.07311145566927735,0.06148206433135783,0.3899913513014326
-2.790667776527698,0.10594506865891162,-0.3172483147791354,0.04111683729570359,0.07004939517355524,0.39254218161113386
-2.7468101106205722,0.10654751633410342,-0.1823410074084677,0.08755344592009351,0.007235368657347863,0.28689414929249324
-2.8839541738125263,0.1201569654076593,-0.08557262160320533,0.05266849051986355,0.09884500369662419,0.34129151686283876
-2.87259042263031,0.22086320132075343,-0.028822556050727144,0.21527400360355387,-0.15626225021696882,0.15861745844085817
-2.981471654296911,0.06590972957201302,-0.16115122444170993,0.09593698192475131,0.049301290049697855,0.29378808838373516
-2.869716767947466,0.16898128029424697,-0.018513654020352988,0.01556952457758598,0.10016058282053564,0.2900752522837138
-2.9912269313463185,0.247127640825056,0.0678201131959213,-0.04351670955657028,0.23040282737929374,0.36504668310226407
-3.0437934439687524,0.30598733386432286,0.12802599159476813,-0.13677152068703435,0.24780903240207408,0.34823902321022615
-3.007041671866318,0.4348242168780416,0.13853211794048548,0.03521297515544575,0.013068804684735369,0.37483423604862764
-2.977234838631375,0.2649240217579063,-0.015539017593255267,0.11077937626396306,0.0715327113866806,0.39106384184924536
-2.9907305344677297,0.2534375142713543,-0.08602983613673132,-0.07236508253845386,0.15604501523193903,0.3348488119081594
-3.0020684011251433,0.2471739657485159,-0.08207493420923129,0.04077477747341618,0.19713338116707746,0.36404112726449966
-3.0826338249098626,0.22017976660572458,0.018112201360054314,-0.09495662253902992,0.1782726521778386,0.28879178053466603
-2.971554579460644,0.18862543610157445,0.02786004595873237,-0.05776017974858405,0.20895046185614774,0.3270822656195378
-2.833422387167957,0.10262094414792955,0.05159313336480409,0.06198484535707394,0.11323527538013423,0.357910282938974
-2.9351833418331807,0.0623280613872339,-0.11806281108147232,0.05633471019245917,0.0856653013270261,0.23550171588067315
-2.8066629556415137,0.031115987425437197,-0.052868402417516336,0.11271125304483576,-0.01581395574612543,0.12919466109451605
-3.0137645904906094,0.062174798746127635,-0.09612616710501243,-0.03478477244061651,-0.015016980440123007,0.16380959000525763
-2.830100674449568,0.05243938088460709,0.0688749019172974,0.06964165947283618,-0.08854111079563154,0.21468471322441474
-3.118955982135958,0.14980515116621973,0.05187658083741553,0.15066116477828473,-0.09464100321929436,0.1673761487181764
-3.1129329631157816,0.22546230439911596,0.21154324292729143,0.17568111341097392,-0.0688960474653868,0.18947053722513374
-2.927817447576672,0.20098628466075752,0.03375404861571951,0.04704597091040341,0.06761412872583605,0.24802580593313905
-2.889450447357376,0.15686097026627976,-0.043837077377247624,-0.07559918350307271,0.1206195917329751,0.39408738118072506
-3.030262063723967,0.09343847873969935,-0.019819205343083013,0.08146297979692463,0.012901468231575564,0.34363796234538313
-3.1923073765265144,0.1683404022551258,0.04979210214150953,0.13348350931482855,0.03448128302443365,0.28706563322339207
-3.1388998109905515,0.2430392489186488,0.08045248957932927,0.02621434980574122,0.20704936886795622,0.4022683728398988
-2.9513833146556863,0.09251124590809923,-0.1667209081715555,0.02638217361709394,0.21210158281610347,0.3147229593305383
-3.027211654247367,0.19333211402772577,-0.09069189400179312,0.1562487298506312,0.1501551342807943,0.25831615694914944
-3.0905211291246815,0.286466135577939,-0.0747878496767953,0.1448279038158944,0.14194850131025305,0.29462908604182303
-3.1052017446636455,0.2125708485400537,-0.11511750528006814,0.060120619426015764,0.06889373950252775,0.32361706544543267
-3.0136341781867486,0.056277068455528934,-0.24825007893377915,0.1997796461218968,0.14171910102595575,0.3251404860056937
-2.9114841587434057,0.0804184430744499,-0.21810252493742155,-0.02776547273970209,0.14632917204289697,0.40710591081005987
-3.0285907798497647,0.09215190791292116,-0.16591199209869956,-0.07833676136215217,0.20904949543182738,0.3592664687166689
-2.936067263406585,0.14143123515532352,-0.12647787650530518,-0.014282393080065958,0.20175903066410683,0.36037679357104935
-2.80653570008144,0.13621658945339732,-0.17813001430477016,-0.08826753820176236,0.16514976980397478,0.39666439531720243
-3.0970220499439165,0.1504023369125207,-0.08416745229624212,0.07413479944807477,0.07171383064996917,0.40792643383610994
-2.933400932350196,0.04642590810544789,-0.18096118274297623,0.05128925149256247,0.13276402016344946,0.4372356676431082
-3.0600533559336327,0.2836710179408328,0.03135292316437699,-0.06533562656841241,0.26582748365035513,0.6068601348815719
-2.9741621570574353,0.19479434836830478,0.02460906534724927,-0.03993381706823129,0.17323711974313483,0.45023572444188176
-3.069894940184895,0.25768418368534185,0.05762903206596093,-0.06668209543568082,0.06645571837725583,0.3501252173446119
-2.8803545964619843,0.17446869796549436,-0.12062613834859803,0.023128029570216313,0.18223632845911197,0.42286040625185706
-2.9108291600714438,0.2854798223124817,-0.09100590542220743,-0.06961913463601377,0.16387020770343952,0.4332624953458435
-2.805066699744202,0.18342867732280865,-0.10679775665266789,-0.01196437005273765,0.0450140157045098,0.39050872944426374
-2.8343492286803667,0.26737751861219294,-0.23792019496613648,-0.06822555405960884,0.10721466215909459,0.37125780782116635
-2.859537064592587,0.262322704817052,-0.18014501241850667,0.05813653779478045,0.15822059845959302,0.3867097683250904
-2.8252773627536953,0.1319788351538591,-0.24127671876340173,-0.10287051511841128,0.1279836413450539,0.34002501091890736
-2.6590313167253044,-0.05633155917166732,-0.36690145707689226,-0.04990986369375605,0.11453746483311988,0.3898905740225018
-2.7730683167173993,0.02686068366165273,-0.330513806300587,0.05363307304287446,0.18688211549306288,0.2719663556199521
-2.781677861697972,0.08973628383682808,-0.2870876106317155,0.07346701825008495,0.10635207336599706,0.27264108491363004
-2.6729008598777,0.011447300128565985,-0.33569376800005557,-0.0021592550838249736,0.19650494199231616,0.44573089978075586
-2.749658386775991,0.09062766562055913,-0.25693493770086206,-0.0377361732571444,0.1956892446614802,0.43410445051267743
-2.734929956452106,0.10147643467280432,-0.2846126255535637,0.036093859511311166,0.09183332965767477,0.32176564529072493
-2.8528070226511772,0.02996695932233706,-0.2787809722722159,-0.05849341737484792,0.03491401289647911,0.42571794317336753
-2.8755302537938405,0.11439198876541923,-0.1683289150842029,0.09662153445242438,0.23995285686396528,0.4492193447513273
-2.8361118591128616,0.11151812004391104,-0.27502494645887055,-0.15247530507485862,0.1508287084834592,0.42015587489004247
-2.774616517664981,0.011262357758823782,-0.19496593896474224,-0.05810766319336835,0.30294129495086963,0.5424744040647056
-3.021175357964239,0.06808677851222456,-0.16162253761467582,-0.17218191915890202,0.21514767689222936,0.4011768453165132
-2.982236074953107,0.08490291290036112,-0.0567253059707582,-0.1120113094948465,0.23381032217548636,0.3432682516759087
-2.9052961865163525,0.15296694667631527,-0.07448153386940248,-0.09744086756836623,0.12614457597373985,0.2786091878024308
-2.8845162005964085,0.08955333568155766,-0.019275167724117637,0.12199937918194337,0.09243490618246142,0.32214687300302103
-2.9125243114722252,0.11873591298353858,-0.07469421387941111,0.10897424226277508,0.1167764188721776,0.442053835686238
-2.7127329912764253,-0.007412759790895507,-0.1782995493558701,0.054212466260651127,0.12166002556114108,0.4712237251569604
-2.884005782947497,0.06621663857367821,-0.11297653248402639,-0.0013622987316921353,0.08346604718099115,0.4487978042002396
-2.963666296476731,0.09839042658859398,-0.18811329902382568,0.028847807392594405,0.060473919817013666,0.36776802164968103
-2.8828103993146215,0.17513636830699397,-0.16193675057729706,0.042437058727955446,0.20486158947460353,0.48403906854218803
-2.7965551779489033,0.22710675763664767,-0.1781006218297989,0.13396243940587738,0.03456230880692601,0.2833293791009055
-2.930038721242454,0.1907845423265826,-0.12376952673366759,0.024399544985499233,0.14730026792312856,0.3322296434926102
-2.9201894001162145,0.29967111235600896,-0.14190395523110055,-0.0261170654266607,0.20390924421371892,0.3947084226674633
-2.900214729059371,0.2701357469341019,-0.09593439469608711,-0.024304771126480773,0.1730462332634488,0.4606491142476443
-2.8832141715392936,0.18988660867171347,-0.06394329453542014,0.0472798919363413,0.2201840118796099,0.44752353264266276
-3.0401413502731884,0.17573482324405632,-0.07181609122199006,-0.10944774668314494,0.13486742760869674,0.4224085975147318
-2.9334251460968517,0.21754636874538846,-0.08977874141419306,0.20336556967231445,0.10164001117664156,0.32436929691175465
-2.858979342636303,0.0345609543583123,-0.22718833573162556,0.016771139984484762,0.046350681950571015,0.2735069885966368
-2.874156783975195,-0.08812656832742505,-0.36149567301617935,0.09152596208514296,0.23567527714476455,0.30420286033768207
-2.721629326333641,-0.08108560209984716,-0.351228679111955,0.21290230105535102,0.07426471207872964,0.18236802925821394
-2.6875103350903373,0.07102147027308092,-0.16083842256193748,0.17576988581276964,0.04291365362587385,0.2356358630640898
-2.8501431538024917,0.10035104267171846,-0.10755879436328541,0.10190033675462473,0.08599619004235137,0.28902157323318534
-2.970870779128745,0.12330156724783592,-0.08877280796514242,0.1593010252690874,0.04840113772661425,0.35138629032007884
-2.9174791662953794,0.1398904168891022,-0.10762955226527993,0.157194102241192,-0.023373749056190718,0.26336446663117385
-2.9622379870997975,0.21247695595229743,0.06342120195040479,0.11155240672815125,0.08912524535844568,0.40662492021147045
-2.869358325804569,0.11123341103666462,-0.1802350324287545,0.06549810085562058,0.08566690579755232,0.3571291409989499
-2.7101800226591877,0.23211688146693632,-0.1411116543749813,0.038234308041865006,0.07701806093973573,0.3581357024231693
-2.9051438411697745,0.20274024407262914,-0.05681449578696629,0.12890987998252967,0.14223826680972707,0.4640762407507282
-3.027300007863232,0.3037640914262738,0.016089170836494304,0.15067730922601186,-0.023676407736274996,0.31428776824031956
-2.8306008595536696,0.23331824375054566,-0.10282840371655766,0.22085288137895986,-0.036697859468404204,0.2631241823064556
-2.771365122180214,0.03414606684236787,-0.15749522925398196,0.17460307173314504,0.11107236583484337,0.3387714204436634
-2.598590973560931,0.018370232079178095,-0.2634200954416883,0.0699267342715757,0.15214120317614288,0.3768204353109468
-2.854426898629754,0.13401849600541027,-0.12164665732416324,0.06898541329428554,0.2475996370339999,0.28759950859603123
-2.8431713788559136,0.09366667080030311,-0.07785933378909249,0.06462678043317283,0.20539125919458456,0.31950406046235
-2.702452166049625,0.1479774473907014,-0.1136827080626972,-0.016085324099549325,0.2123282096654293,0.3026907960520475
-2.7031289122114686,-0.1068591635703342,-0.2702624449666473,-0.025484822232101578,0.2342067460049293,0.3300305594675592
-2.7731184603544534,0.023446638515451923,-0.19142189314879943,0.017069084336981177,0.22556237703247461,0.4294159184983073
-2.9392332324860035,0.11894677910458995,-0.20738721245288616,0.090179551334586,0.11008528609818313,0.35567372970399447
-2.890514068509219,0.15263076734845527,-0.12969153144513257,0.06314088967405951,0.03338450752744393,0.33951797071495093
-2.789668046258157,-0.04751061709248461,-0.23797541984095005,0.1149273809423903,0.09314952384738717,0.32350771635537967
-2.8827989886722207,0.059992998742018244,-0.2085146384051768,0.03948292988934554,0.23392830640659668,0.3149883789010346
-2.826165565937117,0.1277548086072784,-0.2704559924750356,0.08199695547227748,0.2673375442973338,0.34363545344240265
-2.7606289905961603,-0.0015108415973372757,-0.2695876095822314,0.029113166558090597,0.11368163314182311,0.3710031614066054
-2.8153968584738323,0.1518088190423441,-0.13941556798818056,0.08227811432152521,0.05663362035556929,0.281524618723779
-2.8679873069850146,-0.005294217509799637,-0.20756541342416313,0.1930728712486598,-0.013106797909131274,0.2421529284620192
-2.8703669181631994,-0.005740970527767786,-0.11570712625689339,0.08471278498473112,0.11555640186270466,0.26303772032406414
-2.859191070718225,-0.071207387780305,-0.12413166205806192,0.06926965233287774,0.09077858784439741,0.2538333754091582
-2.904318952583708,-0.0577233367584995,-0.144234980805777,0.10420615825569257,-0.05169872211990878,0.2359125928778667
-2.903406507204636,0.019499161244311836,-0.07018128613708541,-0.09143626503646374,0.2526672681851778,0.3063813679254963
-2.8730984397261636,0.07065348383002856,0.016627965924271848,-0.11862419283545478,0.2581872714799829,0.34971364741795696
-2.90222622352303,0.1410688470787136,0.10087944696715567,-0.07276894102687947,0.1864975227508694,0.353970755408227
-2.9850184729584726,0.18150176198105328,0.07046972801617812,-0.0693404038756853,0.22966052475385368,0.30594336943795497
-2.8491772636907626,0.0632996549247764,-0.14447425687103532,-0.1296818831579003,0.28629233181709424,0.3727870723596425
-2.8513756354004727,7.731640216661617e-4,-0.2839855685160728,0.09817720027058385,0.1771425293845823,0.1329932012304198
-2.879004685935797,-0.023113450355594978,-0.23402693683601683,0.10930414827453205,0.0847422970837215,0.25422047106258105
-2.847409797992441,0.047544190114422236,-0.07307604429661296,-0.05831213985220529,0.08146181518532103,0.23493159389181528
-2.9466347685811343,0.13188722942140885,-0.028708163503324613,-0.021354179763875436,0.052923390263458714,0.3294557363697095
-2.873307084941189,0.038659629706671694,-0.11455990386093617,-0.02916900576383341,-0.0012644158850889653,0.1951790536113549
-2.8955887097326922,0.012244731777173001,-0.11657141716568731,-0.003029705476365052,0.1346076209738385,0.2944209798333759
-2.8616784739115246,0.01357890782674076,-0.10472497782029677,0.03819094615755603,0.1374082724796608,0.2866595554387459
-2.8012304053409025,0.01925101934466511,-0.07291669907863252,0.10936182666046079,0.06775351204851177,0.2286864980997052
-2.930247715790756,0.04243088285147678,-0.026901173405349255,0.034444663746398874,0.09221660840807999,0.24718428960477468
-2.8884603602127754,0.03434865661984077,-0.036668232301963144,-0.07543535014519875,0.23251986582909012,0.39093015809078224
-3.0563333282752865,0.08144022849592147,0.12361906396836275,0.16656324798532296,0.08053708109946456,0.2089986959763337
-3.1524202897344367,0.1687089459701383,0.058491551579209045,-0.014175400507156155,0.17057976856949608,0.3608067441236926
-3.1272898226161487,0.26912176029145485,0.18283541963319294,-0.008846657772664912,0.16349908043048345,0.291124847746687
-3.1130205791769185,0.1879536385731626,0.04398121393751353,0.06007889684406109,0.13449902809225023,0.20793622737255646
-2.847625261238136,0.12538006666727597,-0.0487664816682809,-0.023944233485963196,0.13050258413204574,0.13417707983171567
-2.8059691231901525,0.0830758890206198,-0.07229699589515803,0.14653978301794268,0.04643724083689449,0.16479092853842303
-2.8672253472091143,0.04006226021738257,-0.20026558942663542,0.013783527625491843,0.09151508819195442,0.13554885823577933
-2.9923047527263407,0.09938125615008175,-0.1522043171862606,0.12861969410732854,0.05807136524526868,0.24514014484884683
-2.700799065132742,0.07288908603641175,-0.18777175532886758,-0.047521092423266964,0.08012207195861265,0.35185792030824814
-2.893492775328923,-0.012731922608509194,-0.2416596735274652,-0.06256338348612189,0.14320821244473336,0.30113167242961936
-3.0102177490625763,0.2629429487133166,-0.06664449385425542,-0.09809008799493313,0.16741928884584922,0.3450294231734006
-2.835379054027726,0.12099366129405098,-0.15698587345832493,-0.01938170412176987,0.1840855582850054,0.3879843178438023
-2.8407029141744715,0.0960826973314397,-0.21878007042687386,-0.12256426498061046,0.11345607847397332,0.2885057389830763
-3.0019936385942856,0.2614793245156761,-0.22466768910817336,-0.024050935957347974,0.1138798137762933,0.3302451108393143
-2.869890196569031,0.08730593437849166,-0.26419423575134715,0.10647360151051544,0.2138244998443497,0.3763258665712783
-2.957298166016699,0.01772277834243141,-0.26682145879021846,-0.07047350687207654,0.25449641510203946,0.39976565211691195
-2.7369882045022678,0.04981745016993955,-0.20987217257061275,-0.08001305315337959,0.052014613029314205,0.3845071270700373
-2.8742872324073687,0.005792460549855605,-0.21345481237221975,0.06461661311914213,0.12215633722371422,0.30861177458427846
-2.788405434021115,0.04309295212442521,-0.15901091062551131,0.013042776799011335,0.21434177475748584,0.3520585051664966
-2.8678085340361577,0.00925483628816437,-0.114554073108593,0.11532887605426367,0.1708382765209535,0.2623875761710224
-2.7752531978767365,0.07578719872253714,-0.09643979640168254,-0.016392965444538277,0.13921623764326796,0.30072948760789586
-2.813637074088547,0.04151756349529023,-0.126586506710737,0.013547968992497772,0.1486126239042278,0.38473367696860805
-2.763134116306901,0.012230274121975526,-0.2592154329176992,0.0997965389105957,0.15033385684364475,0.37471856756019406
-2.8737246113987567,0.019442523960606195,-0.2842985370589304,0.10970491627813317,0.09952639523544349,0.32171354367164895
-2.8071468054522484,0.03336855148518225,-0.20912813904578798,-0.030891204420186114,0.21166551552596502,0.4275401968261576
-2.7530179118293745,0.08400376293502632,-0.28353040952788433,0.08016505563864484,0.0015675815666327253,0.276849803107325
-2.7296220905845985,-0.007513511780416593,-0.21268364351089986,0.0942622407401359,0.083184614649781,0.3117330423556268
-2.8211670631426387,-0.05297856742981821,-0.1415445065649692,-0.08957389251008863,0.19613121067231987,0.46925120459036407
-2.7808213679963956,0.0625566183734918,-0.1623640793550294,-0.008888560958439484,0.15198573644738644,0.41650831147489953
-2.897336286936479,0.1512366854440188,-0.07344490884861443,-0.09696454938602983,0.14510245951532852,0.326717553587514
-2.8376723950400446,0.18025706177286338,-0.1706497850100277,0.06727276396122761,0.09508085215929896,0.2875685663057084
-3.0723326733641443,0.2156684073888755,-0.12937950191553682,-0.005726054285332793,0.1318439637980191,0.21781672557699494
-3.0977407008904265,0.3171367169707082,-0.0444143256136158,0.0012322969669185113,0.16806355273001827,0.30068403653967835
-2.9541439343738602,0.27968711777066346,0.030918166114133783,-0.02590726926428033,0.011392532789614052,0.1600741431939241
-3.048519898453378,0.06135199449636275,-0.09062592621424415,0.2290504888878786,-0.0218226874130778,0.14536613161908463
-2.8350620697929116,0.12650563479883203,-0.2386219442341826,0.14805738737868523,0.05944692280172603,0.1968932430318091
-2.9951461205710075,0.06520947064564098,-0.10416495692334138,-0.009843808555160649,0.09978866839082912,0.28472151194000617
-2.967239605844952,0.108323490829207,-0.044442451813665684,-0.010772949288366362,0.1678935379604809,0.31189219708539895
-3.005640376562951,0.06430055692908354,-0.12134306153893704,0.05642236435232917,0.1090200559119694,0.38246518463711254
-3.0140491030033445,0.1002255913153931,-0.21168063147342764,0.010456945768964943,0.06315944599919021,0.3585560793289915
-3.01511563238455,0.10002788799465634,-0.145574059948558,0.10898024329799227,-0.025642205095209647,0.3692857850983273
-2.9969747891518637,0.12038828938966617,-0.07019587775721448,0.08377351611852646,-0.003197747020465158,0.33482298512535635
-2.8136904179118574,0.1106492921608151,-0.08592138986568898,-0.021802352333907038,0.05715271120425314,0.419106507775723
-3.0336107739130966,-0.008220261326641776,-0.048914540268015116,0.06091593582823407,-0.008063998495345004,0.31253977920277975
-2.88061203804682,0.05968596111051738,-0.008529964936315082,-0.032543562178034335,0.049718061742169084,0.5104876909972518
-2.9275405302396393,0.1364660252002068,-0.13618904042232316,0.04449481861956883,0.10875025868517696,0.47086175295407884
-2.7465197214278305,0.03777636180166155,-0.3206352170163882,0.008928221883252263,0.08669952506897971,0.4239704553910997
-2.9429479725658894,0.03374883531796513,-0.35741230080020614,0.08750960681936704,0.10384225021698512,0.36006713267124724
-2.990815356908797,0.10022649602615274,-0.2642775849089958,0.10625319427344948,0.08976623530907091,0.40644386483108974
-2.9656591406419466,0.18547852189044534,-0.1899079459544737,0.0669458299089456,0.0974019112318274,0.2960059315810213
-2.9115925824589795,0.24495635846687946,-0.14629240962676704,0.0967985143797705,-0.07619996517314576,0.24114073227974586
-3.021981243015034,0.14097858516834094,-0.09768665601859539,-0.009278386656660587,0.12352551281219348,0.407593968535366
-2.996051602589432,0.15220983215840533,-0.1511660364922136,0.1884941543721652,0.09234835424285848,0.3405155945220031
-3.0083097973038093,0.1903306227759458,-0.11591446440797881,-0.06990886921994388,0.1465133159654215,0.457407220848836
-2.7986630092200357,0.13508521535550244,-0.21951856087252963,-0.018711227021412924,0.09056519094156101,0.3504438681557076
-2.851739445977728,0.1598540376580786,-0.1832202097211848,-0.09378931043829652,0.1196462843217887,0.4113990415717126
-2.868005031516077,-0.0483014375786297,-0.2072679130360484,0.04977709769445937,0.16991091749514453,0.38171354882069863
-2.8476566397876013,0.04684560878376942,-0.2714051381808531,-0.03434634010773152,0.22759068354935152,0.38929687380732503
-2.9236061373958364,0.0929854385467479,-0.2958294966665562,0.07746792048783391,0.05954307218053145,0.4276178460859228
-2.901589861648972,0.04318112811961328,-0.3244483143062098,0.1546947152019129,3.9721946814097464e-4,0.28052911085251253
-2.914604594145203,0.16368778257310623,-0.1496928124142869,-0.0090930046280846,0.05876106593495933,0.3999938465003652
-2.908305796339846,0.15324977732961997,-0.1761160950991325,0.11962417917675339,0.1170944165205583,0.33880903534736717
-2.9760598443535855,0.19954362641146872,-0.18995657429331914,-0.05028365689213388,0.23900115274591371,0.43475040224439
-3.1063008497585543,0.3271596475478873,0.028160196481621824,0.030859180857078172,0.12470866992953233,0.4031731625000248
-3.0163676608062815,0.25640073920658324,0.02918091369792819,0.04963795439834939,0.09581184151102207,0.3583861540246289
-2.982172552967313,0.10595166887469532,-0.09929863040451892,0.13693107283324935,0.15026767653762363,0.4840964535542298
-3.0052306256839074,0.11181802235660143,-0.18240478202642407,0.10929757945632446,0.1747303059673868,0.41001646925360546
-2.845935544493841,0.05272686595344567,-0.17682255627732957,-0.012647340143303154,0.1739314048900269,0.3576351363444701
-2.8358065305365017,-0.0016523610283911694,-0.2497774131334154,-0.02605080313514918,0.09168766692528152,0.2813453110138653
